Timestamp,x,y,z,yaw
1.73736e+09,0.0991527,-0.349099,0,0.22998
1.73736e+09,0.0992441,-0.349089,0,0.22946
1.73736e+09,0.0984129,-0.348192,0,0.212462
1.73736e+09,0.0997976,-0.348712,0,0.231133
1.73736e+09,0.0995755,-0.348864,0,0.230447
1.73736e+09,0.0994303,-0.349117,0,0.229535
1.73736e+09,0.0993376,-0.349072,0,0.229474
1.73736e+09,0.0993376,-0.349072,0,0.229474
1.73736e+09,0.100146,-0.348761,0,0.231332
1.73736e+09,0.0994763,-0.349219,0,0.230228
1.73736e+09,0.0994763,-0.349219,0,0.230228
1.73736e+09,0.099243,-0.34909,0,0.230051
1.73736e+09,0.100128,-0.348914,0,0.227976
1.73736e+09,0.100596,-0.347159,0,0.199814
1.73736e+09,0.0999922,-0.347429,0,0.204305
1.73736e+09,0.0999856,-0.346248,0,0.189977
1.73736e+09,0.106009,-0.345006,0,0.185691
1.73736e+09,0.108323,-0.345074,0,0.186049
1.73736e+09,0.153905,-0.34558,0,0.193538
1.73736e+09,0.15172,-0.346297,0,0.194143
1.73736e+09,0.15172,-0.346297,0,0.194143
1.73736e+09,0.149712,-0.346509,0,0.194856
1.73736e+09,0.158303,-0.344048,0,0.198243
1.73736e+09,0.156755,-0.344826,0,0.197808
1.73736e+09,0.153568,-0.34557,0,0.196502
1.73736e+09,0.149126,-0.346696,0,0.194932
1.73736e+09,0.199551,-0.347757,0,0.215102
1.73736e+09,0.199541,-0.34776,0,0.215047
1.73736e+09,0.199648,-0.346698,0,0.192939
1.73736e+09,0.200084,-0.346622,0,0.192769
1.73736e+09,0.200084,-0.346622,0,0.192769
1.73736e+09,0.200084,-0.346622,0,0.192769
1.73736e+09,0.198832,-0.346062,0,0.190044
1.73736e+09,0.199296,-0.346536,0,0.194213
1.73736e+09,0.199053,-0.346607,0,0.194345
1.73736e+09,0.198624,-0.346802,0,0.194819
1.73736e+09,0.199069,-0.346702,0,0.19646
1.73736e+09,0.199061,-0.346702,0,0.196418
1.73736e+09,0.199889,-0.346046,0,0.195456
1.73736e+09,0.199558,-0.346473,0,0.194821
1.73736e+09,0.199558,-0.346473,0,0.194821
1.73736e+09,0.199163,-0.346484,0,0.197703
1.73736e+09,0.198321,-0.346796,0,0.195045
1.73736e+09,0.199062,-0.346145,0,0.192651
1.73736e+09,0.198962,-0.346313,0,0.193216
1.73736e+09,0.198909,-0.346747,0,0.194131
1.73736e+09,0.198968,-0.346475,0,0.193618
1.73736e+09,0.198958,-0.346484,0,0.193656
1.73736e+09,0.198392,-0.346728,0,0.193712
1.73736e+09,0.198811,-0.346565,0,0.194023
1.73736e+09,0.198811,-0.346565,0,0.194023
1.73736e+09,0.19873,-0.346711,0,0.19458
1.73736e+09,0.198797,-0.346642,0,0.193996
1.73736e+09,0.198851,-0.346969,0,0.19452
1.73736e+09,0.198808,-0.346874,0,0.19452
1.73736e+09,0.198671,-0.346684,0,0.194346
1.73736e+09,0.198846,-0.346669,0,0.19452
1.73736e+09,0.198841,-0.346671,0,0.19452
1.73736e+09,0.198989,-0.346626,0,0.195392
1.73736e+09,0.198699,-0.346687,0,0.19452
1.73736e+09,0.198699,-0.346687,0,0.19452
1.73736e+09,0.198781,-0.346712,0,0.194663
1.73736e+09,0.198696,-0.346843,0,0.19452
1.73736e+09,0.198786,-0.346739,0,0.193907
1.73736e+09,0.198763,-0.346724,0,0.19416
1.73736e+09,0.198688,-0.346717,0,0.19452
1.73736e+09,0.198716,-0.346391,0,0.19452
1.73736e+09,0.198717,-0.346399,0,0.19452
1.73736e+09,0.198863,-0.34672,0,0.19452
1.73736e+09,0.198701,-0.346763,0,0.194859
1.73736e+09,0.198701,-0.346763,0,0.194859
1.73736e+09,0.198643,-0.346554,0,0.193339
1.73736e+09,0.198926,-0.346885,0,0.19452
1.73736e+09,0.198926,-0.346885,0,0.19452
1.73736e+09,0.198667,-0.34668,0,0.194044
1.73736e+09,0.198746,-0.34668,0,0.194784
1.73736e+09,0.199113,-0.346805,0,0.19452
1.73736e+09,0.199113,-0.346805,0,0.19452
1.73736e+09,0.198483,-0.346607,0,0.195019
1.73736e+09,0.198694,-0.346677,0,0.193964
1.73736e+09,0.198694,-0.346677,0,0.193964
1.73736e+09,0.198756,-0.346717,0,0.194596
1.73736e+09,0.198487,-0.34681,0,0.194043
1.73736e+09,0.199091,-0.346741,0,0.195377
1.73736e+09,0.198926,-0.346723,0,0.194983
1.73736e+09,0.198698,-0.346701,0,0.19452
1.73736e+09,0.198848,-0.346698,0,0.19452
1.73736e+09,0.198848,-0.346698,0,0.19452
1.73736e+09,0.198762,-0.346466,0,0.19452
1.73736e+09,0.198868,-0.346867,0,0.19473
1.73736e+09,0.198868,-0.346867,0,0.19473
1.73736e+09,0.198717,-0.346698,0,0.194579
1.73736e+09,0.198931,-0.346848,0,0.195618
1.73736e+09,0.198895,-0.346751,0,0.19452
1.73736e+09,0.198834,-0.346732,0,0.19452
1.73736e+09,0.198689,-0.346544,0,0.19452
1.73736e+09,0.198689,-0.346544,0,0.19452
1.73736e+09,0.198689,-0.346544,0,0.19452
1.73736e+09,0.198634,-0.346716,0,0.193439
1.73736e+09,0.19856,-0.346768,0,0.194778
1.73736e+09,0.19856,-0.346768,0,0.194778
1.73736e+09,0.19888,-0.34665,0,0.194409
1.73736e+09,0.199582,-0.346276,0,0.19452
1.73736e+09,0.198651,-0.346712,0,0.196315
1.73736e+09,0.198678,-0.346708,0,0.195692
1.73736e+09,0.198841,-0.346629,0,0.194968
1.73736e+09,0.198385,-0.346717,0,0.19452
1.73736e+09,0.198385,-0.346717,0,0.19452
1.73736e+09,0.198536,-0.294209,0,0.160646
1.73736e+09,0.198258,-0.294303,0,0.160293
1.73736e+09,0.198258,-0.294303,0,0.160293
1.73736e+09,0.198347,-0.293375,0,0.158636
1.73736e+09,0.198968,-0.295072,0,0.178473
1.73736e+09,0.198905,-0.294783,0,0.179469
1.73736e+09,0.198735,-0.295088,0,0.178446
1.73736e+09,0.19863,-0.295415,0,0.176976
1.73736e+09,0.199148,-0.295637,0,0.178035
1.73736e+09,0.19913,-0.295633,0,0.178008
1.73736e+09,0.198004,-0.294832,0,0.175357
1.73736e+09,0.199173,-0.29456,0,0.165467
1.73736e+09,0.199173,-0.29456,0,0.165467
1.73736e+09,0.199596,-0.294123,0,0.158784
1.73736e+09,0.19933,-0.294053,0,0.15936
1.73736e+09,0.198785,-0.294834,0,0.157677
1.73736e+09,0.198586,-0.294613,0,0.158471
1.73736e+09,0.198518,-0.294246,0,0.159613
1.73736e+09,0.198391,-0.294363,0,0.160526
1.73736e+09,0.198391,-0.294363,0,0.160526
1.73736e+09,0.198655,-0.294269,0,0.160017
1.73736e+09,0.199627,-0.294978,0,0.179328
1.73736e+09,0.199627,-0.294978,0,0.179328
1.73736e+09,0.205028,-0.292453,0,0.209454
1.73736e+09,0.201941,-0.296117,0,0.220314
1.73736e+09,0.19953,-0.298058,0,0.211973
1.73736e+09,0.199318,-0.297996,0,0.211973
1.73736e+09,0.198828,-0.297911,0,0.212055
1.73736e+09,0.198958,-0.297895,0,0.211923
1.73736e+09,0.198958,-0.297895,0,0.211923
1.73736e+09,0.198717,-0.297806,0,0.211973
1.73736e+09,0.198454,-0.297478,0,0.210232
1.73736e+09,0.198454,-0.297478,0,0.210232
1.73736e+09,0.198092,-0.296189,0,0.179168
1.73736e+09,0.204597,-0.292558,0,0.165304
1.73736e+09,0.19935,-0.295682,0,0.177884
1.73736e+09,0.199028,-0.295612,0,0.177571
1.73736e+09,0.198245,-0.295516,0,0.177066
1.73736e+09,0.198776,-0.295362,0,0.176475
1.73736e+09,0.198767,-0.295367,0,0.176495
1.73736e+09,0.198,-0.295533,0,0.175787
1.73736e+09,0.198954,-0.295427,0,0.177243
1.73736e+09,0.198954,-0.295427,0,0.177243
1.73736e+09,0.199948,-0.295132,0,0.18111
1.73736e+09,0.199397,-0.296439,0,0.197006
1.73736e+09,0.199397,-0.296439,0,0.197006
1.73736e+09,0.198692,-0.296741,0,0.195409
1.73736e+09,0.198615,-0.296665,0,0.19452
1.73736e+09,0.198752,-0.296612,0,0.195423
1.73736e+09,0.198751,-0.296615,0,0.195389
1.73736e+09,0.199167,-0.296734,0,0.195329
1.73736e+09,0.232995,-0.296385,0,0.194739
1.73736e+09,0.232995,-0.296385,0,0.194739
1.73736e+09,0.250505,-0.295662,0,0.192413
1.73736e+09,0.249195,-0.295831,0,0.17415
1.73736e+09,0.25084,-0.296614,0,0.194083
1.73736e+09,0.250059,-0.296646,0,0.194245
1.73736e+09,0.248515,-0.295483,0,0.176959
1.73736e+09,0.248173,-0.295779,0,0.175007
1.73736e+09,0.248195,-0.29576,0,0.175143
1.73736e+09,0.249559,-0.295149,0,0.176345
1.73736e+09,0.248633,-0.295484,0,0.176324
1.73736e+09,0.248633,-0.295484,0,0.176324
1.73736e+09,0.248892,-0.296296,0,0.171478
1.73736e+09,0.248925,-0.29557,0,0.177066
1.73736e+09,0.247963,-0.295516,0,0.175843
1.73736e+09,0.248194,-0.295509,0,0.176365
1.73736e+09,0.248429,-0.295438,0,0.176649
1.73736e+09,0.249978,-0.293499,0,0.153142
1.73736e+09,0.249885,-0.293543,0,0.153499
1.73736e+09,0.24821,-0.293188,0,0.130113
1.73736e+09,0.250014,-0.291579,0,0.119235
1.73736e+09,0.250014,-0.291579,0,0.119235
1.73736e+09,0.248015,-0.291871,0,0.124638
1.73736e+09,0.247355,-0.291857,0,0.124706
1.73736e+09,0.247123,-0.292009,0,0.123075
1.73736e+09,0.247452,-0.291957,0,0.123722
1.73736e+09,0.248134,-0.291847,0,0.124159
1.73736e+09,0.24816,-0.291946,0,0.126289
1.73736e+09,0.24816,-0.291946,0,0.126289
1.73736e+09,0.247545,-0.291758,0,0.124043
1.73736e+09,0.247788,-0.291955,0,0.124293
1.73736e+09,0.247788,-0.291955,0,0.124293
1.73736e+09,0.248141,-0.29206,0,0.12583
1.73736e+09,0.247728,-0.291885,0,0.124014
1.73736e+09,0.24791,-0.292049,0,0.122838
1.73736e+09,0.247929,-0.291977,0,0.123623
1.73736e+09,0.248426,-0.291985,0,0.124806
1.73736e+09,0.249344,-0.291768,0,0.125459
1.73736e+09,0.249222,-0.291778,0,0.125393
1.73736e+09,0.248332,-0.292209,0,0.125678
1.73736e+09,0.247928,-0.292022,0,0.124706
1.73736e+09,0.247928,-0.292022,0,0.124706
1.73736e+09,0.247957,-0.291884,0,0.124748
1.73736e+09,0.247832,-0.291706,0,0.123992
1.73736e+09,0.247304,-0.291844,0,0.12375
1.73736e+09,0.247596,-0.291859,0,0.12418
1.73736e+09,0.247909,-0.291904,0,0.12496
1.73736e+09,0.247455,-0.291779,0,0.123565
1.73736e+09,0.24746,-0.29178,0,0.123576
1.73736e+09,0.248019,-0.292042,0,0.125136
1.73736e+09,0.247972,-0.291782,0,0.124056
1.73736e+09,0.247972,-0.291782,0,0.124056
1.73736e+09,0.247934,-0.291876,0,0.124803
1.73736e+09,0.2482,-0.29206,0,0.12525
1.73736e+09,0.248448,-0.291574,0,0.124029
1.73736e+09,0.248225,-0.291711,0,0.124336
1.73736e+09,0.247959,-0.291851,0,0.12479
1.73736e+09,0.248476,-0.291964,0,0.124706
1.73736e+09,0.248445,-0.291959,0,0.124706
1.73736e+09,0.247899,-0.291935,0,0.123609
1.73736e+09,0.248088,-0.292214,0,0.124237
1.73736e+09,0.248088,-0.292214,0,0.124237
1.73736e+09,0.250825,-0.291393,0,0.127116
1.73736e+09,0.247231,-0.291929,0,0.126206
1.73736e+09,0.248264,-0.291544,0,0.125894
1.73736e+09,0.248137,-0.291681,0,0.125404
1.73736e+09,0.247871,-0.291909,0,0.124878
1.73736e+09,0.247668,-0.291876,0,0.125476
1.73736e+09,0.24767,-0.291876,0,0.12547
1.73736e+09,0.248033,-0.292001,0,0.124706
1.73736e+09,0.247781,-0.291901,0,0.125287
1.73736e+09,0.247781,-0.291901,0,0.125287
1.73736e+09,0.247978,-0.291876,0,0.124729
1.73736e+09,0.248516,-0.291696,0,0.124706
1.73736e+09,0.247155,-0.292021,0,0.125869
1.73736e+09,0.247445,-0.291969,0,0.125448
1.73736e+09,0.248023,-0.291881,0,0.125199
1.73736e+09,0.247639,-0.292021,0,0.122693
1.73736e+09,0.247639,-0.292021,0,0.122693
1.73736e+09,0.249429,-0.291801,0,0.124333
1.73736e+09,0.249046,-0.291835,0,0.124056
1.73736e+09,0.249046,-0.291835,0,0.124056
1.73736e+09,0.248451,-0.29179,0,0.124308
1.73736e+09,0.258639,-0.290609,0,0.119548
1.73736e+09,0.310861,-0.291044,0,0.126052
1.73736e+09,0.305783,-0.291372,0,0.125523
1.73736e+09,0.30164,-0.291315,0,0.12273
1.73736e+09,0.29926,-0.290567,0,0.107087
1.73736e+09,0.29926,-0.290567,0,0.107087
1.73736e+09,0.356817,-0.28943,0,0.102343
1.73736e+09,0.354715,-0.28892,0,0.0945104
1.73736e+09,0.354715,-0.28892,0,0.0945104
1.73736e+09,0.348754,-0.28936,0,0.089568
1.73736e+09,0.429281,-0.28796,0,0.104233
1.73736e+09,0.47337,-0.288329,0,0.102254
1.73736e+09,0.463984,-0.288655,0,0.096574
1.73736e+09,0.492921,-0.288848,0,0.0880607
1.73736e+09,0.529383,-0.285829,0,0.0473855
1.73736e+09,0.528702,-0.285854,0,0.0475459
1.73736e+09,0.570775,-0.286007,0,0.048798
1.73736e+09,0.591898,-0.286435,0,0.0517678
1.73736e+09,0.591898,-0.286435,0,0.0517678
1.73736e+09,0.680019,-0.2852,0,0.0456154
1.73736e+09,0.670713,-0.284905,0,0.0328865
1.73736e+09,0.749708,-0.282929,0,-0.00871855
1.73736e+09,0.726484,-0.28363,0,0.00405426
1.73736e+09,0.704056,-0.282487,0,-0.0190136
1.73736e+09,0.777252,-0.283639,0,-0.023923
1.73736e+09,0.776964,-0.283624,0,-0.0238358
1.73736e+09,0.819352,-0.282544,0,-0.0146612
1.73736e+09,0.809368,-0.282445,0,-0.0136348
1.73736e+09,0.809368,-0.282445,0,-0.0136348
1.73736e+09,0.84871,-0.283356,0,0.0030306
1.73736e+09,0.871152,-0.284409,0,0.033228
1.73736e+09,0.915708,-0.284248,0,0.0341851
1.73736e+09,0.908871,-0.284362,0,0.0288639
1.73736e+09,0.901978,-0.285694,0,0.0406325
1.73736e+09,0.89785,-0.287006,0,0.0557692
1.73736e+09,0.89785,-0.287006,0,0.0557692
1.73736e+09,0.89661,-0.287,0,0.0568904
1.73736e+09,0.897666,-0.288361,0,0.0726166
1.73736e+09,0.897666,-0.288361,0,0.0726166
1.73736e+09,0.89761,-0.288239,0,0.0724451
1.73736e+09,0.897808,-0.287312,0,0.0579753
1.73736e+09,0.897308,-0.288422,0,0.073166
1.73736e+09,0.897414,-0.28835,0,0.0728612
1.73736e+09,0.897605,-0.288206,0,0.0724432
1.73736e+09,0.897866,-0.288157,0,0.0735383
1.73736e+09,0.897863,-0.288157,0,0.0735245
1.73736e+09,0.897556,-0.288318,0,0.0730694
1.73736e+09,0.897682,-0.287585,0,0.0626657
1.73736e+09,0.897682,-0.287585,0,0.0626657
1.73736e+09,0.897475,-0.287012,0,0.0548344
1.73736e+09,0.897685,-0.28708,0,0.0559251
1.73736e+09,0.897336,-0.286922,0,0.0533179
1.73736e+09,0.897407,-0.286956,0,0.0539321
1.73736e+09,0.89753,-0.287094,0,0.0553113
1.73736e+09,0.897461,-0.286742,0,0.0544074
1.73736e+09,0.897461,-0.286746,0,0.0544156
1.73736e+09,0.897469,-0.28818,0,0.0719913
1.73736e+09,0.89763,-0.288304,0,0.0726882
1.73736e+09,0.89763,-0.288304,0,0.0726882
1.73736e+09,0.897572,-0.288242,0,0.0723465
1.73736e+09,0.897468,-0.287009,0,0.0544656
1.73736e+09,0.897762,-0.288507,0,0.0733861
1.73736e+09,0.897706,-0.288415,0,0.0730413
1.73736e+09,0.897466,-0.286929,0,0.0544461
1.73736e+09,0.897512,-0.287011,0,0.0548932
1.73736e+09,0.897512,-0.287011,0,0.0548932
1.73736e+09,0.897648,-0.288288,0,0.0733653
1.73736e+09,0.897576,-0.28818,0,0.0723465
1.73736e+09,0.897576,-0.28818,0,0.0723465
1.73736e+09,0.897622,-0.28825,0,0.0723465
1.73736e+09,0.897532,-0.28716,0,0.0576807
1.73736e+09,0.897642,-0.288223,0,0.0734227
1.73736e+09,0.897613,-0.287687,0,0.0654517
1.73736e+09,0.89753,-0.287042,0,0.0543382
1.73736e+09,0.897518,-0.287015,0,0.0549249
1.73736e+09,0.897518,-0.287015,0,0.0549249
1.73736e+09,0.897522,-0.287299,0,0.0588787
1.73736e+09,0.897593,-0.288219,0,0.0726147
1.73736e+09,0.897593,-0.288219,0,0.0726147
1.73736e+09,0.897556,-0.287139,0,0.0570058
1.73736e+09,0.897789,-0.286963,0,0.0548932
1.73736e+09,0.897416,-0.286814,0,0.0541139
1.73736e+09,0.897443,-0.286868,0,0.0543274
1.73736e+09,0.897443,-0.286868,0,0.0543274
1.73736e+09,0.897766,-0.288416,0,0.0737438
1.73736e+09,0.897699,-0.288343,0,0.073197
1.73736e+09,0.897576,-0.288317,0,0.0723465
1.73736e+09,0.897507,-0.28699,0,0.0547396
1.73736e+09,0.897507,-0.28699,0,0.0547396
1.73736e+09,0.897584,-0.288185,0,0.0723465
1.73736e+09,0.897766,-0.288308,0,0.0723465
1.73736e+09,0.897617,-0.288242,0,0.0732393
1.73736e+09,0.89761,-0.288238,0,0.0729666
1.73736e+09,0.897664,-0.288243,0,0.0722375
1.73736e+09,0.897601,-0.288219,0,0.0722961
1.73736e+09,0.897601,-0.288219,0,0.0722961
1.73736e+09,0.897429,-0.287098,0,0.0552552
1.73736e+09,0.897626,-0.28823,0,0.0723465
1.73736e+09,0.897626,-0.28823,0,0.0723465
1.73736e+09,0.897565,-0.288219,0,0.0723465
1.73736e+09,0.897399,-0.2874,0,0.0556142
1.73736e+09,0.897482,-0.286997,0,0.0540212
1.73736e+09,0.897496,-0.287002,0,0.0543657
1.73736e+09,0.897615,-0.287935,0,0.0678623
1.73736e+09,0.897615,-0.287935,0,0.0678623
1.73736e+09,0.897615,-0.287935,0,0.0678623
1.73736e+09,0.897615,-0.287935,0,0.0678623
1.73736e+09,0.897615,-0.287935,0,0.0678623
1.73736e+09,0.897615,-0.287935,0,0.0678623
1.73736e+09,0.897615,-0.287935,0,0.0678623
