index,millisecond,x,y,z,yaw
1.73736e+09,1737360203225887912,0.124381,-0.0426947,0,-1.54697
1.73736e+09,1737360203325894100,0.124399,-0.0426896,0,-1.54686
1.73736e+09,1737360203425888673,0.123263,-0.0427468,0,-1.52888
1.73736e+09,1737360203525880016,0.12317,-0.0427042,0,-1.52907
1.73736e+09,1737360203625892037,0.12317,-0.0427042,0,-1.52907
1.73736e+09,1737360203725899318,0.124818,-0.0426411,0,-1.54652
1.73736e+09,1737360203826070875,0.124249,-0.0425495,0,-1.54652
1.73736e+09,1737360203926096803,0.124249,-0.0425495,0,-1.54652
1.73736e+09,1737360204025894755,0.124458,-0.0426582,0,-1.54657
1.73736e+09,1737360204125882192,0.124614,-0.0427266,0,-1.5468
1.73736e+09,1737360204225881139,0.123166,-0.0426791,0,-1.52755
1.73736e+09,1737360204325964151,0.12318,-0.0426867,0,-1.52789
1.73736e+09,1737360204425898721,0.124482,-0.0426692,0,-1.54637
1.73736e+09,1737360204525903137,0.124439,-0.0426714,0,-1.54656
1.73736e+09,1737360204625936981,0.124439,-0.0426714,0,-1.54656
1.73736e+09,1737360204725846447,0.124448,-0.0428605,0,-1.54711
1.73736e+09,1737360204825887843,0.124454,-0.0426797,0,-1.54599
1.73736e+09,1737360204925890697,0.124454,-0.0426797,0,-1.54599
1.73736e+09,1737360205025886727,0.124399,-0.0426812,0,-1.54673
1.73736e+09,1737360205125885413,0.124745,-0.0426434,0,-1.54547
1.73736e+09,1737360205225915715,0.124306,-0.0425512,0,-1.54652
1.73736e+09,1737360205325923099,0.124344,-0.0425831,0,-1.54652
1.73736e+09,1737360205426006527,0.123749,-0.0426298,0,-1.53625
1.73736e+09,1737360205525905159,0.124067,-0.0427235,0,-1.54248
1.73736e+09,1737360205625885563,0.124067,-0.0427235,0,-1.54248
1.73736e+09,1737360205725885187,0.124405,-0.0426465,0,-1.54524
1.73736e+09,1737360205825904655,0.124638,-0.0426729,0,-1.54742
1.73736e+09,1737360205925882195,0.124638,-0.0426729,0,-1.54742
1.73736e+09,1737360206025901975,0.124472,-0.042652,0,-1.54678
1.73736e+09,1737360206125883473,0.124452,-0.0426769,0,-1.54646
1.73736e+09,1737360206225887575,0.124454,-0.0429297,0,-1.54684
1.73736e+09,1737360206325900584,0.124454,-0.042873,0,-1.54677
1.73736e+09,1737360206425894947,0.124655,-0.0425951,0,-1.54596
1.73736e+09,1737360206525890195,0.124422,-0.0426839,0,-1.54665
1.73736e+09,1737360206625884765,0.124422,-0.0426839,0,-1.54665
1.73736e+09,1737360206725889701,0.124786,-0.0425531,0,-1.54534
1.73736e+09,1737360206825901929,0.124196,-0.0427793,0,-1.5473
1.73736e+09,1737360206925881812,0.124196,-0.0427793,0,-1.5473
1.73736e+09,1737360207025883883,0.124462,-0.042659,0,-1.54644
1.73736e+09,1737360207125885693,0.12422,-0.0428306,0,-1.54707
1.73736e+09,1737360207225879117,0.123273,-0.0424826,0,-1.52825
1.73736e+09,1737360207325907647,0.123268,-0.0425121,0,-1.52836
1.73736e+09,1737360207425872633,0.124625,-0.0427204,0,-1.54723
1.73736e+09,1737360207525873922,0.124398,-0.0427098,0,-1.54652
1.73736e+09,1737360207625908129,0.124398,-0.0427098,0,-1.54652
1.73736e+09,1737360207725905564,0.124345,-0.0425229,0,-1.54686
1.73736e+09,1737360207825883415,0.124416,-0.0425998,0,-1.54605
1.73736e+09,1737360207925887152,0.124416,-0.0425998,0,-1.54605
1.73736e+09,1737360208025974277,0.124526,-0.0427284,0,-1.54639
1.73736e+09,1737360208125887386,0.124493,-0.042492,0,-1.5482
1.73736e+09,1737360208225886278,0.124519,-0.0427222,0,-1.54552
1.73736e+09,1737360208325874546,0.124511,-0.0427169,0,-1.54563
1.73736e+09,1737360208425895366,0.12448,-0.0426943,0,-1.54652
1.73736e+09,1737360208525883634,0.124449,-0.0426913,0,-1.54611
1.73736e+09,1737360208625892943,0.124449,-0.0426913,0,-1.54611
1.73736e+09,1737360208725891107,0.124149,-0.0426271,0,-1.54723
1.73736e+09,1737360208825886458,0.124516,-0.0426878,0,-1.54672
1.73736e+09,1737360208925886705,0.124516,-0.0426878,0,-1.54672
1.73736e+09,1737360209025888670,0.124461,-0.0426954,0,-1.54657
1.73736e+09,1737360209125888291,0.124412,-0.0426849,0,-1.54661
1.73736e+09,1737360209225883486,0.124319,-0.0424965,0,-1.54578
1.73736e+09,1737360209325888003,0.12434,-0.0425243,0,-1.5459
1.73736e+09,1737360209425960387,0.124891,-0.0427335,0,-1.54627
1.73736e+09,1737360209525886204,0.124487,-0.0426916,0,-1.54625
1.73736e+09,1737360209626334171,0.124487,-0.0426916,0,-1.54625
1.73736e+09,1737360209725886384,0.124358,-0.0426433,0,-1.54594
1.73736e+09,1737360209825890276,0.124413,-0.042735,0,-1.54731
1.73736e+09,1737360209925892241,0.124413,-0.042735,0,-1.54731
1.73736e+09,1737360210025889831,0.124408,-0.042686,0,-1.5461
1.73736e+09,1737360210125906327,0.124784,-0.0425633,0,-1.54652
1.73736e+09,1737360210225883552,0.124452,-0.0427518,0,-1.54717
1.73736e+09,1737360210325901819,0.124452,-0.0427392,0,-1.54707
1.73736e+09,1737360210425892689,0.124329,-0.0427039,0,-1.54711
1.73736e+09,1737360210525938353,0.124549,-0.0427045,0,-1.54642
1.73736e+09,1737360210625882868,0.124549,-0.0427045,0,-1.54642
1.73736e+09,1737360210725914156,0.123272,-0.0422342,0,-1.5294
1.73736e+09,1737360210825879714,0.123259,-0.0427187,0,-1.52907
1.73736e+09,1737360210925861834,0.123259,-0.0427187,0,-1.52907
1.73736e+09,1737360211025885309,0.123342,-0.0427283,0,-1.52895
1.73736e+09,1737360211125901336,0.122849,-0.0426478,0,-1.52941
1.73736e+09,1737360211225893300,0.123283,-0.0428877,0,-1.52907
1.73736e+09,1737360211325888649,0.123277,-0.0428673,0,-1.52907
1.73736e+09,1737360211425887592,0.123085,-0.0426568,0,-1.52921
1.73736e+09,1737360211525880858,0.124498,-0.0426796,0,-1.54649
1.73736e+09,1737360211625891520,0.124498,-0.0426796,0,-1.54649
1.73736e+09,1737360211725908953,0.124438,-0.0426524,0,-1.54652
1.73736e+09,1737360211825972482,0.123013,-0.0426606,0,-1.52989
1.73736e+09,1737360211925894860,0.123013,-0.0426606,0,-1.52989
1.73736e+09,1737360212025887969,0.124461,-0.0426692,0,-1.54652
1.73736e+09,1737360212125881339,0.124707,-0.0427829,0,-1.54694
1.73736e+09,1737360212225883875,0.124377,-0.0426574,0,-1.54586
1.73736e+09,1737360212325889432,0.124389,-0.0426602,0,-1.54597
1.73736e+09,1737360212425891343,0.123669,-0.0427242,0,-1.5362
1.73736e+09,1737360212525887786,0.124328,-0.04265,0,-1.54463
1.73736e+09,1737360212625860894,0.124328,-0.04265,0,-1.54463
1.73736e+09,1737360212725885879,0.124365,-0.0423991,0,-1.54568
1.73736e+09,1737360212825881592,0.124406,-0.042728,0,-1.54768
1.73736e+09,1737360212925926681,0.124406,-0.042728,0,-1.54768
1.73736e+09,1737360213025885414,0.124448,-0.0426163,0,-1.54621
1.73736e+09,1737360213125883991,0.123252,-0.0427153,0,-1.52969
1.73736e+09,1737360213225892777,0.124433,-0.0427078,0,-1.54652
1.73736e+09,1737360213325899688,0.124438,-0.0427005,0,-1.54652
1.73736e+09,1737360213425920193,0.12453,-0.0426372,0,-1.54708
1.73736e+09,1737360213525884915,0.124452,-0.0427004,0,-1.54652
1.73736e+09,1737360213625883492,0.124452,-0.0427004,0,-1.54652
1.73736e+09,1737360213725894882,0.123175,-0.0426679,0,-1.52907
1.73736e+09,1737360213825893043,0.123581,-0.04265,0,-1.52792
1.73736e+09,1737360213925883286,0.123581,-0.04265,0,-1.52792
1.73736e+09,1737360214025889207,0.12444,-0.0426534,0,-1.54702
1.73736e+09,1737360214125887992,0.124663,-0.0427015,0,-1.54554
1.73736e+09,1737360214225916518,0.124389,-0.0428486,0,-1.54652
1.73736e+09,1737360214325901292,0.124407,-0.0428004,0,-1.54652
1.73736e+09,1737360214425887160,0.124326,-0.0426756,0,-1.54652
1.73736e+09,1737360214525881674,0.124441,-0.0426271,0,-1.54652
1.73736e+09,1737360214625892959,0.124441,-0.0426271,0,-1.54652
1.73736e+09,1737360214725887057,0.124086,-0.0424884,0,-1.54587
1.73736e+09,1737360214825883550,0.124546,-0.0427322,0,-1.54675
1.73736e+09,1737360214925897023,0.124546,-0.0427322,0,-1.54675
1.73736e+09,1737360215025891172,0.12318,-0.0428199,0,-1.52919
1.73736e+09,1737360215125886675,0.123235,-0.0427175,0,-1.52909
1.73736e+09,1737360215225876709,0.124361,-0.042703,0,-1.54652
1.73736e+09,1737360215325887005,0.124374,-0.0426991,0,-1.54652
1.73736e+09,1737360215425884435,0.12305,-0.0427833,0,-1.52839
1.73736e+09,1737360215525886292,0.123231,-0.042715,0,-1.52924
1.73736e+09,1737360215625901223,0.123231,-0.042715,0,-1.52924
1.73736e+09,1737360215725907664,0.124436,-0.0426713,0,-1.54653
1.73736e+09,1737360215825889416,0.123441,-0.0427305,0,-1.52907
1.73736e+09,1737360215925884659,0.123441,-0.0427305,0,-1.52907
1.73736e+09,1737360216025894277,0.12453,-0.0426579,0,-1.5462
1.73736e+09,1737360216125889936,0.124336,-0.0426352,0,-1.54743
1.73736e+09,1737360216225926377,0.124523,-0.0426184,0,-1.54619
1.73736e+09,1737360216325905004,0.124514,-0.0426252,0,-1.54623
1.73736e+09,1737360216425885714,0.124524,-0.0426513,0,-1.54652
1.73736e+09,1737360216525888509,0.124427,-0.0426985,0,-1.54684
1.73736e+09,1737360216625895886,0.124427,-0.0426985,0,-1.54684
1.73736e+09,1737360216725890504,0.124833,-0.04269,0,-1.54652
1.73736e+09,1737360216825878350,0.124541,-0.0424764,0,-1.54652
1.73736e+09,1737360216925889269,0.124541,-0.0424764,0,-1.54652
1.73736e+09,1737360217025885865,0.124482,-0.0427166,0,-1.54627
1.73736e+09,1737360217125883867,0.124449,-0.0426703,0,-1.54655
1.73736e+09,1737360217225892130,0.122999,-0.042816,0,-1.5286
1.73736e+09,1737360217325888517,0.123033,-0.0428012,0,-1.52867
1.73736e+09,1737360217425913343,0.124492,-0.0427027,0,-1.54652
1.73736e+09,1737360217525889365,0.124393,-0.0426772,0,-1.54637
1.73736e+09,1737360217625891638,0.124393,-0.0426772,0,-1.54637
1.73736e+09,1737360217725891046,0.125091,-0.0427204,0,-1.54683
1.73736e+09,1737360217825885923,0.123018,-0.042867,0,-1.52907
1.73736e+09,1737360217925872102,0.123018,-0.042867,0,-1.52907
1.73736e+09,1737360218025887969,0.124312,-0.0426109,0,-1.54693
1.73736e+09,1737360218125883158,0.124643,-0.0426839,0,-1.5461
1.73736e+09,1737360218225888660,0.124438,-0.0426255,0,-1.54594
1.73736e+09,1737360218325897078,0.12444,-0.0426315,0,-1.54602
1.73736e+09,1737360218425880183,0.124491,-0.0426399,0,-1.54677
1.73736e+09,1737360218526001730,0.123235,-0.042711,0,-1.52901
1.73736e+09,1737360218625889884,0.123235,-0.042711,0,-1.52901
1.73736e+09,1737360218725942470,0.124516,-0.0427,0,-1.54652
1.73736e+09,1737360218826841591,0.124398,-0.0426753,0,-1.54652
1.73736e+09,1737360218925888420,0.124398,-0.0426753,0,-1.54652
1.73736e+09,1737360219026410498,0.123255,-0.0427245,0,-1.52913
1.73736e+09,1737360219125887964,0.124364,-0.0426012,0,-1.54571
1.73736e+09,1737360219225886485,0.124719,-0.0425517,0,-1.54652
1.73736e+09,1737360219325878392,0.124649,-0.0425838,0,-1.54652
1.73736e+09,1737360219425942958,0.124419,-0.0425981,0,-1.54663
1.73736e+09,1737360219525887103,0.124451,-0.0426725,0,-1.54641
1.73736e+09,1737360219625889531,0.124451,-0.0426725,0,-1.54641
1.73736e+09,1737360219725884823,0.124434,-0.0427885,0,-1.547
1.73736e+09,1737360219825881887,0.124386,-0.0426157,0,-1.54598
1.73736e+09,1737360219925884210,0.124386,-0.0426157,0,-1.54598
1.73736e+09,1737360220025894607,0.124483,-0.042667,0,-1.54661
1.73736e+09,1737360220125880472,0.124293,-0.0426772,0,-1.54583
1.73736e+09,1737360220225880972,0.100693,-0.0463162,0,-1.51588
1.73736e+09,1737360220325886681,0.1007,-0.0462538,0,-1.51582
1.73736e+09,1737360220425884004,0.100743,-0.0459506,0,-1.51526
1.73736e+09,1737360220525932527,0.10066,-0.0459713,0,-1.51578
1.73736e+09,1737360220625883182,0.10066,-0.0459713,0,-1.51578
1.73736e+09,1737360220725907277,0.100837,-0.0461244,0,-1.51484
1.73736e+09,1737360220825911423,0.100901,-0.0459491,0,-1.51651
1.73736e+09,1737360220925897704,0.100901,-0.0459491,0,-1.51651
1.73736e+09,1737360221025882058,0.100784,-0.0459619,0,-1.51507
1.73736e+09,1737360221125879537,0.100666,-0.0461439,0,-1.51633
1.73736e+09,1737360221225888839,0.100931,-0.0460068,0,-1.51412
1.73736e+09,1737360221325884390,0.100902,-0.046003,0,-1.51432
1.73736e+09,1737360221425884161,0.100634,-0.0459827,0,-1.51556
1.73736e+09,1737360221525881535,0.100738,-0.0459658,0,-1.51556
1.73736e+09,1737360221625889014,0.100738,-0.0459658,0,-1.51556
1.73736e+09,1737360221725888993,0.100694,-0.0459315,0,-1.51556
1.73736e+09,1737360221825892514,0.100721,-0.0459915,0,-1.51556
1.73736e+09,1737360221925901503,0.100721,-0.0459915,0,-1.51556
1.73736e+09,1737360222025893148,0.10072,-0.0459796,0,-1.51571
1.73736e+09,1737360222125889377,0.100714,-0.0460628,0,-1.51521
1.73736e+09,1737360222225890865,0.100498,-0.0457953,0,-1.51441
1.73736e+09,1737360222325914334,0.100532,-0.0458228,0,-1.51458
1.73736e+09,1737360222425889363,0.100971,-0.0459795,0,-1.51637
1.73736e+09,1737360222525884237,0.100646,-0.0459922,0,-1.51556
1.73736e+09,1737360222625885413,0.100646,-0.0459922,0,-1.51556
1.73736e+09,1737360222725891902,0.100812,-0.0458805,0,-1.51461
1.73736e+09,1737360222825886464,0.100856,-0.0460525,0,-1.51508
1.73736e+09,1737360222925896390,0.100856,-0.0460525,0,-1.51508
1.73736e+09,1737360223025889076,0.100717,-0.0459449,0,-1.51551
1.73736e+09,1737360223125887231,0.100692,-0.0459126,0,-1.51494
1.73736e+09,1737360223225887209,0.100506,-0.0460937,0,-1.51712
1.73736e+09,1737360223325888280,0.100529,-0.0460815,0,-1.51695
1.73736e+09,1737360223425893727,0.100651,-0.0460474,0,-1.51598
1.73736e+09,1737360223525887767,0.100811,-0.045937,0,-1.51519
1.73736e+09,1737360223625888682,0.100811,-0.045937,0,-1.51519
1.73736e+09,1737360223725890118,0.100506,-0.0461012,0,-1.51666
1.73736e+09,1737360223825895044,0.100678,-0.0459102,0,-1.51508
1.73736e+09,1737360223926017264,0.100678,-0.0459102,0,-1.51508
1.73736e+09,1737360224025883384,0.100689,-0.0459897,0,-1.51592
1.73736e+09,1737360224125888153,0.0996668,-0.0465336,0,-1.49639
1.73736e+09,1737360224225889328,0.0985526,-0.0440472,0,-1.47992
1.73736e+09,1737360224325895764,0.0977168,-0.0444732,0,-1.46896
1.73736e+09,1737360224425901001,0.0950954,-0.0442577,0,-1.4357
1.73736e+09,1737360224525899207,0.0955627,-0.00356125,0,-1.44213
1.73736e+09,1737360224625885226,0.0955627,-0.00356125,0,-1.44213
1.73736e+09,1737360224725886401,0.0928389,0.0080377,0,-1.38259
1.73736e+09,1737360224825886378,0.0891369,0.00677667,0,-1.35631
1.73736e+09,1737360224925921721,0.0823056,0.0126183,0,-1.23844
1.73736e+09,1737360225025897686,0.0839955,0.00568889,0,-1.28487
1.73736e+09,1737360225125883913,0.0812296,0.00539178,0,-1.20471
1.73736e+09,1737360225225943057,0.0770608,0.00143297,0,-1.12118
1.73736e+09,1737360225325887668,0.0765794,0.00126956,0,-1.13535
1.73736e+09,1737360225425899520,0.0731348,-0.00261502,0,-1.08991
1.73736e+09,1737360225525891892,0.122709,-0.00957817,0,-0.915794
1.73736e+09,1737360225625889785,0.122056,-0.00922979,0,-0.920088
1.73736e+09,1737360225725890803,0.117,-0.0154733,0,-0.842529
1.73736e+09,1737360225825884217,0.11053,-0.0173708,0,-0.797255
1.73736e+09,1737360225925889037,0.11053,-0.0173708,0,-0.797255
1.73736e+09,1737360226025899379,0.16677,-0.0278923,0,-0.676232
1.73736e+09,1737360226125895344,0.16308,-0.0324241,0,-0.566168
1.73736e+09,1737360226225887820,0.157295,-0.0346721,0,-0.496556
1.73736e+09,1737360226325906390,0.15101,-0.0310248,0,-0.528856
1.73736e+09,1737360226425888136,0.196536,-0.0336102,0,-0.476249
1.73736e+09,1737360226525888164,0.191545,-0.0377957,0,-0.408501
1.73736e+09,1737360226625895068,0.191545,-0.0377957,0,-0.408501
1.73736e+09,1737360226725901242,0.199708,-0.0468803,0,-0.25638
1.73736e+09,1737360226825885957,0.194059,-0.0480678,0,-0.235465
1.73736e+09,1737360226925888745,0.194059,-0.0480678,0,-0.235465
1.73736e+09,1737360227026422070,0.237983,-0.0517965,0,-0.195885
1.73736e+09,1737360227125884217,0.252555,-0.0594686,0,-0.0478491
1.73736e+09,1737360227225882109,0.249484,-0.0624615,0,0.0205224
1.73736e+09,1737360227325891043,0.267555,-0.0648173,0,0.0248868
1.73736e+09,1737360227425886331,0.288746,-0.070754,0,0.0899629
1.73736e+09,1737360227525890160,0.331585,-0.0719835,0,0.0946295
1.73736e+09,1737360227625895448,0.331585,-0.0719835,0,0.0946295
1.73736e+09,1737360227726036782,0.354329,-0.0712262,0,0.115694
1.73736e+09,1737360227825896701,0.343624,-0.0732175,0,0.132024
1.73736e+09,1737360227925886781,0.343624,-0.0732175,0,0.132024
1.73736e+09,1737360228025940820,0.381702,-0.0730913,0,0.109913
1.73736e+09,1737360228125892981,0.407345,-0.0706939,0,0.0976491
1.73736e+09,1737360228225884674,0.45875,-0.0692327,0,0.0582613
1.73736e+09,1737360228325936734,0.450502,-0.0697952,0,0.0632037
1.73736e+09,1737360228425894312,0.443992,-0.0686975,0,0.0490803
1.73736e+09,1737360228525898870,0.536879,-0.0658466,0,-0.00266969
1.73736e+09,1737360228625930512,0.534474,-0.0659244,0,-0.00084798
1.73736e+09,1737360228725891319,0.506085,-0.0663298,0,-0.0152678
1.73736e+09,1737360228825884210,0.54789,-0.065035,0,-0.0275937
1.73736e+09,1737360228925891477,0.54789,-0.065035,0,-0.0275937
1.73736e+09,1737360229025899004,0.589054,-0.0638117,0,-0.0367949
1.73736e+09,1737360229125933875,0.608675,-0.0626579,0,-0.0963021
1.73736e+09,1737360229225883588,0.658431,-0.0600465,0,-0.150764
1.73736e+09,1737360229325900958,0.649481,-0.0589631,0,-0.138905
1.73736e+09,1737360229425898328,0.646634,-0.0580557,0,-0.153441
1.73736e+09,1737360229525894865,0.688227,-0.0530908,0,-0.192518
1.73736e+09,1737360229625889058,0.688227,-0.0530908,0,-0.192518
1.73736e+09,1737360229725893303,0.705684,-0.0540023,0,-0.247916
1.73736e+09,1737360229825889266,0.750917,-0.102014,0,-0.279407
1.73736e+09,1737360229925891793,0.750917,-0.102014,0,-0.279407
1.73736e+09,1737360230025889736,0.738919,-0.0960581,0,-0.29598
1.73736e+09,1737360230125892730,0.810403,-0.0999502,0,-0.367137
1.73736e+09,1737360230225885047,0.812967,-0.10073,0,-0.404304
1.73736e+09,1737360230325940908,0.805861,-0.0977033,0,-0.392493
1.73736e+09,1737360230425899214,0.850658,-0.0922341,0,-0.426034
1.73736e+09,1737360230525881635,0.842399,-0.138423,0,-0.41662
1.73736e+09,1737360230625891192,0.842399,-0.138423,0,-0.41662
1.73736e+09,1737360230725887937,0.921648,-0.147454,0,-0.416497
1.73736e+09,1737360230825887858,0.956151,-0.143891,0,-0.42265
1.73736e+09,1737360230925889707,0.956151,-0.143891,0,-0.42265
1.73736e+09,1737360231025890253,0.986705,-0.179794,0,-0.433849
1.73736e+09,1737360231125885435,1.01454,-0.198072,0,-0.435622
1.73736e+09,1737360231225901189,1.01665,-0.199266,0,-0.411182
1.73736e+09,1737360231325906163,1.02627,-0.195964,0,-0.412543
1.73736e+09,1737360231425886291,1.05097,-0.192242,0,-0.411622
1.73736e+09,1737360231525885744,1.114,-0.250209,0,-0.390915
1.73736e+09,1737360231625888269,1.11354,-0.249985,0,-0.391063
1.73736e+09,1737360231725890325,1.10737,-0.24779,0,-0.349758
1.73736e+09,1737360231825887538,1.16393,-0.251206,0,-0.288566
1.73736e+09,1737360231925886001,1.16393,-0.251206,0,-0.288566
1.73736e+09,1737360232025897693,1.16393,-0.251206,0,-0.288566
1.73736e+09,1737360232125888394,1.22526,-0.258892,0,-0.153995
1.73736e+09,1737360232225887273,1.20729,-0.25828,0,-0.147376
1.73736e+09,1737360232325892871,1.20199,-0.256784,0,-0.157494
1.73736e+09,1737360232425926802,1.24398,-0.25801,0,-0.118126
1.73736e+09,1737360232525891670,1.23797,-0.257818,0,-0.11512
1.73736e+09,1737360232625889507,1.23797,-0.257818,0,-0.11512
1.73736e+09,1737360232725958179,1.25083,-0.261578,0,-0.0708217
1.73736e+09,1737360232825880493,1.29665,-0.259737,0,-0.106369
1.73736e+09,1737360232925929373,1.29665,-0.259737,0,-0.106369
1.73736e+09,1737360233025925596,1.29061,-0.257988,0,-0.123684
1.73736e+09,1737360233125889681,1.35732,-0.259777,0,-0.163667
1.73736e+09,1737360233226047418,1.35744,-0.30815,0,-0.19963
1.73736e+09,1737360233325904313,1.35161,-0.306957,0,-0.192195
1.73736e+09,1737360233425972099,1.39594,-0.303795,0,-0.222518
1.73736e+09,1737360233525890298,1.40882,-0.305674,0,-0.329755
1.73736e+09,1737360233625887093,1.40878,-0.305656,0,-0.329656
1.73736e+09,1737360233725887117,1.45627,-0.301255,0,-0.374804
1.73736e+09,1737360233825885110,1.45104,-0.344419,0,-0.408705
1.73736e+09,1737360233925893676,1.45104,-0.344419,0,-0.408705
1.73736e+09,1737360234025903075,1.44437,-0.336814,0,-0.462034
1.73736e+09,1737360234125858149,1.50747,-0.338405,0,-0.615224
1.73736e+09,1737360234225884059,1.50984,-0.337605,0,-0.665105
1.73736e+09,1737360234325891426,1.50785,-0.348227,0,-0.678292
1.73736e+09,1737360234425893064,1.50809,-0.373824,0,-0.767214
1.73736e+09,1737360234525986476,1.50443,-0.36776,0,-0.766553
1.73736e+09,1737360234625888319,1.50443,-0.36776,0,-0.766553
1.73736e+09,1737360234725892874,1.56823,-0.389668,0,-0.879253
1.73736e+09,1737360234825892064,1.56779,-0.416785,0,-0.955627
1.73736e+09,1737360234925904119,1.56779,-0.416785,0,-0.955627
1.73736e+09,1737360235025889923,1.56792,-0.411963,0,-0.983838
1.73736e+09,1737360235125885571,1.58035,-0.473508,0,-1.0209
1.73736e+09,1737360235225884605,1.63119,-0.476575,0,-1.03162
1.73736e+09,1737360235325889524,1.6272,-0.470813,0,-1.02525
1.73736e+09,1737360235425890224,1.62457,-0.511947,0,-1.06657
1.73736e+09,1737360235525885559,1.63434,-0.529877,0,-1.06123
1.73736e+09,1737360235625890270,1.63393,-0.529192,0,-1.06076
1.73736e+09,1737360235725899095,1.64635,-0.597965,0,-1.09681
1.73736e+09,1737360235825890107,1.67886,-0.568465,0,-1.06625
1.73736e+09,1737360235925896745,1.67886,-0.568465,0,-1.06625
1.73736e+09,1737360236025896924,1.6742,-0.608434,0,-1.07882
1.73736e+09,1737360236125900957,1.68416,-0.62736,0,-1.03713
1.73736e+09,1737360236225898427,1.73505,-0.677982,0,-1.07311
1.73736e+09,1737360236325923815,1.73159,-0.67186,0,-1.07468
1.73736e+09,1737360236425889982,1.72337,-0.661729,0,-1.04272
1.73736e+09,1737360236525892661,1.77167,-0.708809,0,-1.04352
1.73736e+09,1737360236625896538,1.77167,-0.708809,0,-1.04352
1.73736e+09,1737360236725893227,1.78179,-0.726402,0,-1.01537
1.73736e+09,1737360236825894083,1.7734,-0.76506,0,-1.02077
1.73736e+09,1737360236925889001,1.7734,-0.76506,0,-1.02077
1.73736e+09,1737360237025887877,1.7691,-0.757243,0,-1.02589
1.73736e+09,1737360237126001392,1.77062,-0.762969,0,-1.00764
1.73736e+09,1737360237225890629,1.76854,-0.758359,0,-1.01197
1.73736e+09,1737360237325936538,1.76814,-0.75778,0,-1.01112
1.73736e+09,1737360237425892756,1.76731,-0.756464,0,-1.01018
1.73736e+09,1737360237525889914,1.76732,-0.756641,0,-1.00941
1.73736e+09,1737360237625901863,1.76732,-0.756641,0,-1.00941
1.73736e+09,1737360237725894489,1.76735,-0.756555,0,-1.00984
1.73736e+09,1737360237825887271,1.76719,-0.756788,0,-1.00941
1.73736e+09,1737360237925890209,1.76719,-0.756788,0,-1.00941
1.73736e+09,1737360238025897106,1.76732,-0.756492,0,-1.00907
1.73736e+09,1737360238125886971,1.7672,-0.756679,0,-1.00888
1.73736e+09,1737360238225883919,1.76736,-0.756528,0,-1.00888
1.73736e+09,1737360238325921338,1.76735,-0.756567,0,-1.00911
1.73736e+09,1737360238425877503,1.76729,-0.756623,0,-1.00941
1.73736e+09,1737360238525885910,1.7664,-0.757237,0,-0.992763
1.73736e+09,1737360238625893276,1.7664,-0.757237,0,-0.992763
1.73736e+09,1737360238725890797,1.76734,-0.756466,0,-1.00995
1.73736e+09,1737360238825886703,1.76734,-0.756675,0,-1.00869
1.73736e+09,1737360238925888704,1.76734,-0.756675,0,-1.00869
1.73736e+09,1737360239025890808,1.76732,-0.756579,0,-1.00928
1.73736e+09,1737360239125897183,1.76725,-0.757131,0,-1.00941
1.73736e+09,1737360239225887048,1.76725,-0.757131,0,-1.00941
1.73736e+09,1737360239325888943,1.76725,-0.757131,0,-1.00941
1.73736e+09,1737360239425891777,1.76736,-0.756582,0,-1.00991
1.73736e+09,1737360239525903985,1.76731,-0.756512,0,-1.00823
1.73736e+09,1737360239625889995,1.76731,-0.756518,0,-1.0083
1.73736e+09,1737360239725891318,1.76735,-0.756922,0,-1.00998
1.73736e+09,1737360239825888266,1.76732,-0.756567,0,-1.00941
1.73736e+09,1737360239925893755,1.76732,-0.756567,0,-1.00941
1.73736e+09,1737360240025892109,1.76728,-0.756576,0,-1.0093
1.73736e+09,1737360240125893588,1.76746,-0.756631,0,-1.0089
1.73736e+09,1737360240225884753,1.76736,-0.75678,0,-1.00896
